,Tweet_ID,Tweet_Text,Emojis
1105,1371450403741691907,emma (2020) has been nominated for best costume design and best makeup and hairstyling at the #Oscars https://t.co/OppUx0lo9p,:thumbsup: :wink: :stuck_out_tongue_winking_eye: :smile: :information_desk_person:
1106,1371450310607085580,"Bring your movie love. Tune-in to the 93rd #Oscars on Sunday, April 25 at 8PM EDT / 5PM PDT. https://t.co/EuGSYcmaiL",:thumbsup: :wink: :stuck_out_tongue_winking_eye: :heart: :joy:
1107,1371449493531586569,Chloé Zhao is the first woman of color to be nominated for Best Director in #Oscars history.  She’s already won Best Director at the #GoldenGlobes and the #CriticsChoiceAwards  Read the full #OscarNoms list: https://t.co/QBPufBWckD https://t.co/aRhoX0Aq68,:thumbsup: :wink: :stuck_out_tongue_winking_eye: :confused: :neutral_face:
1108,1371448231096373250,What was this year's biggest #Oscars snub in your eyes? https://t.co/YHYLALJKwx,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :confused: :smile:
1109,1371448144664272896,"Going to the #Oscars, y’all! https://t.co/fC14Ih9xgc",:clap: :thumbsup: :smile: :muscle: :heart:
1110,1371446876449423362,"Congratulations to The Walking Dead's Steven Yeun for making history as the first Asian American ""Best Actor"" nominee in #Oscars history for his performance in Minari. We're pulling for you, Steven! https://t.co/7ul2fSNtQm",:thumbsup: :clap: :wink: :smile: :skull:
1111,1371446802734592002,Viola Davis Is Now the Most-Nominated Black Actress in Oscars History https://t.co/tsfobB1Uoq #Oscars https://t.co/SVqZFhRmob,:wink: :thumbsup: :clap: :stuck_out_tongue_winking_eye: :smile:
1112,1371446678004326403,Riz Ahmed becomes the first Muslim to be nominated for Best Actor at the #Oscars  Read the full #OscarNoms list: https://t.co/QBPufBWckD https://t.co/0NqJifO7Lr,:thumbsup: :wink: :stuck_out_tongue_winking_eye: :smile: :confused:
1113,1371444873698631681,Viola Davis is making #Oscars history as the most-nominated Black actress ever— as well as the only Black woman with two Best Actress nominations. ✨ https://t.co/k1qxY1oRSb,:wink: :thumbsup: :clap: :smile: :heart:
1114,1371444834037284866,LaKeith Stanfield earns his first ever #Oscars nomination whilst Daniel Kaluuya earns his first #Oscars nomination since ‘Get Out’.  Read the full #OscarNoms list: https://t.co/QBPufBWckD https://t.co/192iyFC9ql,:thumbsup: :wink: :smile: :stuck_out_tongue_winking_eye: :clap:
1115,1371444780761194497,Congratulations to the cast and crew of #PixarOnward for its #Oscars nomination for Best Animated Feature! https://t.co/b7loqfIEr2,:thumbsup: :clap: :wink: :facepunch: :smile:
1116,1371444586787246080,#Oscars nominations: Best Actor  Chadwick Boseman (Ma Rainey’s Black Bottom)  Steven Yeun (Minari)  Riz Ahmed (Sound of Metal)  Anthony Hopkins (The Father)  Gary Oldman (Mank) https://t.co/ciOl4Xp53z,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :smile: :joy:
1117,1371444502049783814,“They can wake me up like this anytime.”   @leslieodomjr reacts to his Best Supporting Actor #Oscars nomination for “One Night in Miami” https://t.co/UUQSOrZeW2 https://t.co/tq6Myjy0hK,:thumbsup: :wink: :smile: :blush: :pray:
1118,1371444370767974415,"It took 93 years, but FINALLY, this year is the FIRST TIME EVER more than one woman was nominated for Best Director in the same year.   Congrats Chloé Zhao and Emerald Fennell! #Oscars #OscarNoms https://t.co/V8NlkOZh7S",:thumbsup: :wink: :stuck_out_tongue_winking_eye: :smile: :rage:
1119,1371444024226279425,Chadwick Boseman received his first ever #Oscars nomination.  Read the full #OscarNoms list: https://t.co/QBPufBWckD https://t.co/g2FmdvFJ7U,:thumbsup: :wink: :clap: :smile: :cry:
1120,1371443878461640706,Steven Yeun Just Became the First Asian-American Best Actor Nominee in #Oscars History https://t.co/CeWRuj8rJs https://t.co/1GBsAwLAol,:thumbsup: :wink: :smile: :clap: :stuck_out_tongue_winking_eye:
1121,1371442727943032832,Steven Yeun becomes the first Asian-American actor to be nominated for Best Actor at the #Oscars  Read the full #OscarNoms list: https://t.co/QBPufBWckD https://t.co/05v2bbkjh1,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :smile: :joy:
1122,1371441927103598593,Riz Ahmed is the first actor of Pakistani descent to be nominated for Best Actor at the #Oscars. https://t.co/LOBYzXYmsl,:thumbsup: :wink: :clap: :muscle: :facepunch:
1123,1371441856727420928,2 women have been nominated for Best Director in the same year for  the first time in #Oscars  history.  Read the full #OscarNoms list: https://t.co/QBPufBWckD https://t.co/FHiPgvfMhv,:wink: :thumbsup: :joy: :confused: :cry:
1124,1371441678008135682,Here is the full list of the 2021 Oscar nominations for the 93rd Academy Awards  #Oscars #AcademyAwards #Oscars2021 #AMPAS #FilmTwitter https://t.co/JAnJPG9jmF,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :clap:
1125,1371441363611308035,Best Actress:   - Viola Davis  - Vanessa Kirby - Frances McDormand - Andra Day - Carey Mulligan  #Oscars #OscarNoms https://t.co/Vv08N0uedW,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :clap:
1126,1371441256732106755,Congratulations to the entire cast and crew of #PixarSoul on their #Oscars nomination for Best Animated Feature! https://t.co/VUNfeoVmWE,:thumbsup: :wink: :clap: :stuck_out_tongue_winking_eye: :smile:
1127,1371441213166002179,The #Oscars nominations for Best Picture are...  - Mank - Minari - Nomadland - The Father - Sound of Metal - Promising Young Woman - The Trial of the Chicago 7 - Judas and the Black Messiah  Read the full #OscarNoms list: https://t.co/QBPufBWckD https://t.co/v6NXlB4slC,:wink: :thumbsup: :smile: :stuck_out_tongue_winking_eye: :joy:
1128,1371441047608426496,.@violadavis just set an #Oscars record! https://t.co/ReEeVcUvVf,:clap: :thumbsup: :wink: :muscle: :smile:
1129,1371441031162519553,The #Oscars nominations for Best Film: The Father Judas and the Black Messiah Mank Minari Nomadland Promising Young Woman Sound of Metal The Trial of the Chicago 7  #OscarNoms https://t.co/ixd32tYpkl,:wink: :confused: :thumbsup: :smile: :stuck_out_tongue_winking_eye:
1130,1371440941857443841,"For the first time in #Oscars history, two women have been nominated for Best Director in the same year (Chloé Zhao &amp; Emerald Fennell) . https://t.co/QTIoO9ctj3",:thumbsup: :wink: :joy: :rage: :confused:
1131,1371440820629336064,in honor of steven yeun being nominated for best actor in a leading role... #OscarNoms #Oscars https://t.co/Pwzq1qGtPt,:heart: :heart_eyes: :purple_heart: :yellow_heart: :sparkling_heart:
1132,1371440774785560582,Steven Yeun just made history as the first-ever Asian American to be nominated for Best Actor at the #Oscars https://t.co/JmM0zJ6koW,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :clap:
1133,1371440749926055939,Chloé Zhao becomes the first woman of Asian descent to be nominated for Best Director at the #Oscars. https://t.co/XiLvQj7RRO,:wink: :thumbsup: :smile: :muscle: :clap:
1134,1371440520094965766,The #Oscars nominations for Best Lead Actor are...  Chadwick Boseman - ‘Ma Rainey’s Black Bottom’  Anthony Hopkins - ‘The Father’  Riz Ahmed - ‘Sound of Metal’  Gary Oldman - ‘Mank’  Steven Yeun - ‘Minari’  Read the full #OscarNoms list: https://t.co/QBPufBWckD https://t.co/CRB0blOPcF,:thumbsup: :wink: :rage: :stuck_out_tongue_winking_eye: :angry:
1135,1371440474905526276,"A nomination for Wolfwalkers! Wooooo! #Oscars Meanwhile the Eurovision movie is an Oscar nominee, and Judas And The Black Messiah has no lead I guess.",:thumbsup: :wink: :smile: :confused: :stuck_out_tongue_winking_eye:
1136,1371440288674115589,Congratulations to the cast and crew of #PixarOnward for its #Oscars nomination for Best Animated Feature! https://t.co/RWGDMme5lm,:thumbsup: :smile: :clap: :wink: :blush:
1137,1371440206885359616,"Congratulations to @CartoonSaloon and the #Wolfwalkers team, on the @TheAcademy nomination for Best Animated Feature Film at the 93rd Academy Awards!  #Oscars #OscarNoms #Oscars2021 https://t.co/kcGGyvpwPy",:thumbsup: :smile: :blush: :clap: :wink:
1138,1371439994410254340,The #Oscars nominations for Best VFX are...  - Tenet - The Midnight Sky - Love &amp; Monsters - Mulan - The One and Only Ivan  Read the full #OscarNoms list: https://t.co/QBPufBWckD https://t.co/OQXOrMdPWw,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :joy: :smile:
1139,1371439755565613057,Oh my God. This are the worst fucking nominees for Best International Feature Film...wow. They snubbed Latin America. No Guatemala and No Mexico. I should have known they would do this. My God. I can’t  #Oscars,:confused: :disappointed: :expressionless: :thumbsup: :grimacing:
1140,1371439493190885379,Congrats to Daniel Kaluuya &amp; Lakieth Stanfield for being nominated for Best Supporting Actor for #JudasAndTheBlackMessiah! #Oscars https://t.co/tpbn1dzW3f,:wink: :thumbsup: :rage: :clap: :joy:
1141,1371438331502850052,Glenn Close (Hillbilly Elegy) is only the third actor to be nominated for Razzie and Oscar nominations for the same performance #Oscars #OscarNoms,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :confused: :smile:
1142,1371438267950886912,The #Oscars nominations for Best Animated Feature are...  - Soul - Wolfwalkers - Over The Moon - Onward - A Shaun The Sheep Movie: Farmageddon   Read the full #OscarNoms list: https://t.co/QBPufBWckD https://t.co/GBMRBz18iB,:wink: :joy: :thumbsup: :stuck_out_tongue_winking_eye: :smile:
1143,1371437805046534145,JUST IN: @TheAcademy's nominees for Actor in a Supporting Role: https://t.co/zBCKEZByfL #Oscars  #OscarNoms https://t.co/RG9jUpdUSv,
1144,1371437697907240961,The #Oscars nominations for Best Supporting Actor are  Daniel Kaluuya &amp; LaKeith Stanfield - Judas And The Black Messiah  Sacha Baron Cohen - The Trial of The Chicago 7  Leslie Odom Jr. - One Night In Miami  Paul Raci - Sound of Metal  Read #OscarNoms list: https://t.co/QBPufBWckD https://t.co/I94pDs0tJ2,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :clap:
1145,1371437679339048960,Melhor Atriz Coadjuvante:   Maria Bakalova (Borat) Glenn Close (Era uma Vez um sonho) Amanda Seyfried (Mank) Olivia Colman (The Father) Yuh Jung-Youn (Minari)  #Oscars #OscarNoms,:heart: :clap: :yellow_heart: :facepunch: :blue_heart:
1146,1371437575672631302,.@TheAcademy's nominees for Original Screenplay: https://t.co/4D622KmbYN #Oscars  #OscarNoms https://t.co/roTnugMKlL,:blush: :thumbsup: :wink: :smile: :pray:
1147,1371437147446710278,The #Oscars nominations for Best Adapted Screenplay are...  - Borat Subsequent Moviefilm - The Father - Nomadland - One Night in Miami - The White Tiger  Read the full #OscarNoms list: https://t.co/QBPufBWckD https://t.co/VeAzSrNcCR,:wink: :thumbsup: :smile: :stuck_out_tongue_winking_eye: :clap:
1148,1371416995544043520,The Oscar nominations are just over an hour away – who do you want to see take home gold? #Oscars https://t.co/98n4Mbwlsh,:wink: :thumbsup: :joy: :pray: :smile:
1149,1371397381040836608,[LIVE]✨✨ Nominations for the #Oscars will be announced today 📢 Watch live at 14:15 ✨✨ #MNetAwardsSeason,:wink: :thumbsup: :smile: :stuck_out_tongue_winking_eye: :eyes:
1150,1371313084036308996,"Presenting the 3rd Annual Mavericksmovies’ Night Before the Oscar Nominations Song (Ft. @codymonster91, @dancindanonfilm and @NextBestPicture)   #OscarNoms #AcademyAwards #FilmTwitter #Oscars https://t.co/T7dpZasvrc",:thumbsup: :wink: :smile: :stuck_out_tongue_winking_eye: :joy:
1151,1371312068259934209,#Grammys were pretty great.  In-person celebrations can work with proper precautions.  We could hear some announcements regarding how the #Oscars can do it in the next eight hours or so.  See you all with @priyankachopra and @nickjonas announcing #OscarNoms and saying.... https://t.co/k0CIY8iizt,:thumbsup: :wink: :pray: :muscle: :smile:
1152,1371104625831546882,"Gimme your best WTF #Oscars nomination we'll see happen tomorrow morning, the more out there - yet still kinda plausible - the better  (I'll RT every correct one tomorrow)",:thumbsup: :wink: :stuck_out_tongue_winking_eye: :smile: :clap:
1153,1370458988295360514,Here are the NBP Team's final 2021 Oscar Nomination Predictions  #Oscars #Oscars2021 #AcademyAwards #Nomadland #TheTrialOfTheChicago7 #Minari #Mank #PromisingYoungWoman #OneNightInMiami #SoundOfMetal #JudasAndTheBlackMessiah #MaRaineyFilm #FilmTwitter https://t.co/obNSalYHTw,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :smile: :confused:
1154,1370419326478520325,"AWARDS ACE's #Oscars Best Picture standings headed into Monday, first 9 in, how do we feel about this ranking?  NOMADLAND PROMISING YOUNG WOMAN TRIAL OF THE CHICAGO 7 MINARI MANK MA RAINEY ONE NIGHT IN MIAMI JUDAS SOUND OF METAL BORAT THE FATHER  https://t.co/Rl1fu8nGeH",:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :grimacing:
1155,1370394728232009730,The #Oscars nominations are on MONDAY!  Thoughts?,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :joy: :confused:
1156,1370101533451427850,"I’ve cried today. I cannot thank @TheAcademy enough for this opportunity. It means a lot to me.  Movies helped shape me and to be given this immense honour to design the Statuette is a dream come true.  To my Nigerian creatives, this one is for you ❤️. It is possible.  #Oscars https://t.co/GNiDFfNLX8",:thumbsup: :clap: :muscle: :smile: :heart:
1157,1370093461672763402,So excited about this amazing opportunity to work with @TheAcademy #Oscars 😭 https://t.co/o7Wp3dTlEe,:thumbsup: :clap: :facepunch: :muscle: :wink:
1158,1370087127434686472,The Academy collaborated with 7 international artists to create the visual design for the 93rd #Oscars.  They were invited to create interpretations of the Oscar statuette inspired by their personal responses to the question: what do movies mean to you? https://t.co/arZAyo34st,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :cry: :smile:
1159,1370041669521920005,"Since the Oscar nomination ballots are now turned in and there’s no turning back, are there any truths that people want to share? #Oscars #FilmTwitter",:thumbsup: :wink: :confused: :rage: :smile:
1160,1370029981259030539,I've been working on my first original animated short film. ARTSY is inspired by my personal struggles of becoming a career artist inspite of my Engineering academy background. #scrollartsy #oscars #film #hollywoodfilmfestival #blackfilm #uzomadunkwu #animation #shortfilm https://t.co/ubtjCkJyFW,:smile: :thumbsup: :wink: :blush: :grin:
1161,1369848067449643018,"When the nominations for the 2021 #Oscars are announced first thing Monday morning, a Jonas Brother will do the honors https://t.co/HRTg306Lnn",:wink: :joy: :rage: :angry: :flushed:
1162,1369844902914318351,".@PriyankaChopra and @NickJonas will be presenting the nominations for this year’s #Oscars on Monday, March 15th at 5:19AM PDT. https://t.co/gv28NJKYuN",:wink: :joy: :thumbsup: :stuck_out_tongue_winking_eye: :clap:
1163,1369821206837334020,Priyanka Chopra Jonas &amp; Nick Jonas to announce the 93rd Oscar nominations on Monday March 15th 2021 at 8:19 a.m EST #Oscars #FilmTwitter https://t.co/l2t5c0yzdn,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :joy:
1164,1369711474210390016,The ASC Nominees are...  Cherry Mank News Of The World Nomadland The Trial Of The Chicago 7  #BestCinematography #Oscars #FYC #FilmTwitter,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :smile: :confused:
1165,1369694538047053827,"After a historically low-rated Golden Globes telecast, are the upcoming #Oscars in trouble? @seanfennessey and @akdobbins will answer your questions on a special 'Save the Oscars' mailbag episode of @TheBigPic:",:wink: :smile: :stuck_out_tongue_winking_eye: :thumbsup: :grimacing:
1166,1369379961614831620,What do you think will be the five ASC nominees tomorrow? #FYC #Oscars #FilmTwitter https://t.co/jPOhc3DYur,:thumbsup: :wink: :stuck_out_tongue_winking_eye: :pray: :sunglasses:
1167,1369295496825671691,The 2021 EE British Academy Film Awards (BAFTA) Nominations  #BAFTA #BAFTAS #AwardsSeason #Oscars #FYC #AcademyAwards #PromisingYoungWoman #TheDig #TheFather #TheMauritanian #FilmTwitter https://t.co/8mFy7YIRps,:thumbsup: :wink: :stuck_out_tongue_winking_eye: :confused: :rage:
